  distance  queryIdx  trainIdx    imgIdx
      0.24      2267      1424         0
      0.42      2268      3061         0
      0.18      2269      2291         0
      0.32      2270      3509         0
      0.28      2271      1869         0
      0.30      2272      2800         0
      0.30      2273       431         0
      0.09      2274      2113         0
      0.26      2275      3355         0
      0.29      2276      3494         0
      0.20      2277      1766         0
      0.15      2278      2367         0
      0.22      2279      3026         0
      0.19      2280      2431         0
      0.23      2281      2176         0
      0.30      2282       473         0
      0.08      2283      2287         0
      0.28      2284        18         0
      0.31      2285      1780         0
      0.14      2286      2415         0
      0.29      2287      2074         0
      0.31      2288      1495         0
      0.27      2289      1403         0
      0.12      2290      2869         0
      0.10      2291      2413         0
      0.35      2292      2825         0
      0.27      2293      3016         0
      0.08      2294      2432         0
      0.34      2295      3261         0
      0.21      2296      1898         0
      0.10      2297      2804         0
      0.34      2298       286         0
      0.45      2299       971         0
      0.31      2300       505         0
      0.30      2301      3050         0
      0.28      2302      1028         0
      0.20      2303      3510         0
      0.29      2304      3330         0
      0.28      2305      1762         0
      0.25      2306      2752         0
      0.30      2307       360         0
      0.09      2308      2417         0
      0.30      2309      2833         0
      0.20      2310      1970         0
      0.31      2311      2723         0
      0.20      2312      1932         0
      0.28      2313      3252         0
      0.38      2314      1050         0
      0.08      2315      2325         0
      0.33      2316      1504         0
      0.34      2317      2651         0
      0.30      2318      1614         0
      0.26      2319      1086         0
      0.24      2320      1685         0
      0.24      2321       402         0
      0.04      2322      2371         0
      0.05      2323      2441         0
      0.29      2324      1163         0
      0.26      2325      2587         0
      0.31      2326      2128         0
      0.26      2327      2460         0
      0.12      2328      2067         0
      0.23      2329      1163         0
      0.28      2330      2490         0
      0.32      2331      2396         0
      0.29      2332      1180         0
      0.13      2333      1902         0
      0.21      2334      2630         0
      0.29      2335      1504         0
      0.24      2336      2018         0
      0.32      2337      2917         0
      0.31      2338      3141         0
      0.34      2339      1440         0
      0.33      2340      3487         0
      0.14      2341      2583         0
      0.28      2342       899         0
      0.34      2343      2321         0
      0.22      2344      2069         0
      0.28      2345       287         0
      0.29      2346      3480         0
      0.20      2347      1216         0
      0.28      2348      3742         0
      0.32      2349      2099         0
      0.11      2350      2866         0
      0.31      2351      2994         0
      0.31      2352      3060         0
      0.24      2353      1349         0
      0.05      2354      2125         0
      0.24      2355      3090         0
      0.34      2356      2528         0
      0.30      2357      2795         0
      0.02      2358      2238         0
      0.23      2359      1005         0
      0.18      2360      2561         0
      0.10      2361      2244         0
      0.34      2362      1762         0
      0.18      2363      1240         0
      0.07      2364      2861         0
      0.22      2365      2087         0
      0.24      2366       136         0
      0.25      2367      1793         0
      0.25      2368      1166         0
      0.21      2369       616         0
      0.35      2370      2070         0
      0.32      2371      1344         0
      0.29      2372       401         0
      0.35      2373       889         0
      0.10      2374      2480         0
      0.18      2375       809         0
      0.24      2376      2267         0
      0.24      2377       142         0
      0.19      2378      1026         0
      0.06      2379      2914         0
      0.18      2380      2216         0
      0.30      2381      1592         0
      0.30      2382      2522         0
      0.09      2383      2373         0
      0.30      2384      1016         0
      0.27      2385      3416         0
      0.35      2386      3130         0
      0.29      2387        61         0
      0.30      2388       693         0
      0.30      2389      2321         0
      0.29      2390       473         0
      0.23      2391       826         0
      0.28      2392       674         0
      0.32      2393      2634         0
      0.06      2394      2342         0
      0.34      2395      1499         0
      0.30      2396      1476         0
      0.30      2397      2968         0
      0.06      2398      2524         0
      0.04      2399      2141         0
      0.32      2400      1100         0
      0.07      2401      2389         0
      0.10      2402      2271         0
      0.11      2403      2292         0
      0.30      2404      1703         0
      0.08      2405      1998         0
      0.28      2406       347         0
      0.30      2407      2876         0
      0.28      2408      1002         0
      0.33      2409      2197         0
      0.29      2410      2972         0
      0.32      2411      1020         0
      0.15      2412      2213         0
      0.11      2413      2575         0
      0.03      2414      2273         0
      0.11      2415      2470         0
      0.10      2416      2429         0
      0.26      2417      1685         0
      0.27      2418      2058         0
      0.27      2419      1237         0
      0.13      2420      2445         0
      0.34      2421      2241         0
      0.28      2422      2169         0
      0.30      2423      1424         0
      0.05      2424      2507         0
      0.37      2425      2594         0
      0.34      2426      1966         0
      0.21      2427      3230         0
      0.25      2428      2241         0
      0.24      2429      2863         0
      0.27      2430      2939         0
      0.36      2431      1213         0
      0.30      2432       565         0
      0.06      2433      2341         0
      0.29      2434      2833         0
      0.33      2435       804         0
      0.11      2436      2354         0
      0.26      2437      1707         0
      0.21      2438      3478         0
      0.06      2439      2367         0
      0.13      2440      1982         0
      0.31      2441      3630         0
      0.24      2442      2648         0
      0.31      2443      3735         0
      0.18      2444      2306         0
      0.31      2445      3494         0
      0.26      2446      2574         0
      0.21      2447      2637         0
      0.09      2448      2648         0
      0.07      2449      2208         0
      0.21      2450      3059         0
      0.05      2451      2474         0
      0.04      2452      2843         0
      0.27      2453      3628         0
      0.27      2454      1164         0
      0.31      2455       758         0
      0.29      2456      3441         0
      0.25      2457      1836         0
      0.26      2458      2969         0
      0.30      2459       113         0
      0.30      2460      2028         0
      0.20      2461      1389         0
      0.25      2462      3014         0
      0.29      2463      1736         0
      0.22      2464      2579         0
      0.39      2465      3028         0
      0.34      2466      2319         0
      0.15      2467      2587         0
      0.32      2468      2715         0
      0.20      2469      1348         0
      0.22      2470       185         0
      0.29      2471      2406         0
      0.06      2472      2497         0
      0.34      2473       530         0
      0.29      2474      1700         0
      0.17      2475      1546         0
      0.12      2476      2272         0
      0.14      2477      1863         0
      0.08      2478      2541         0
      0.25      2479      1888         0
      0.36      2480      2260         0
      0.19      2481      2736         0
      0.20      2482       572         0
      0.25      2483      2630         0
      0.30      2484      1015         0
      0.27      2485      1335         0
      0.32      2486      2574         0
      0.25      2487      2393         0
      0.26      2488      2292         0
      0.28      2489        89         0
      0.29      2490      2273         0
      0.24      2491      1262         0
      0.23      2492       160         0
      0.36      2493      2390         0
      0.32      2494      1526         0
      0.26      2495      3531         0
      0.06      2496      2219         0
      0.20      2497      3596         0
      0.10      2498      3402         0
      0.12      2499      2100         0
      0.27      2500       864         0
      0.25      2501      2738         0
      0.26      2502      3356         0
      0.07      2503      3215         0
      0.24      2504      2198         0
      0.31      2505      3116         0
      0.11      2506      2585         0
      0.04      2507      2275         0
      0.23      2508       693         0
      0.29      2509      3279         0
      0.18      2510      2668         0
      0.09      2511      2485         0
      0.29      2512      1236         0
      0.27      2513      1816         0
      0.21      2514        18         0
      0.05      2515      2750         0
      0.28      2516      1441         0
      0.29      2517      2733         0
      0.34      2518      2780         0
      0.27      2519      1520         0
      0.08      2520      3126         0
      0.08      2521      2573         0
      0.18      2522      2491         0
      0.32      2523      3119         0
      0.28      2524      1700         0
      0.32      2525      3325         0
      0.10      2526      2398         0
      0.12      2527      2328         0
      0.17      2528      2375         0
      0.25      2529      1702         0
      0.24      2530      2129         0
      0.30      2531      1667         0
      0.07      2532      2659         0
      0.08      2533      2482         0
      0.30      2534       542         0
      0.36      2535      2235         0
      0.30      2536       899         0
      0.28      2537      2795         0
      0.13      2538      2830         0
      0.06      2539      2766         0
      0.27      2540      2085         0
      0.25      2541      3587         0
      0.30      2542      3413         0
      0.08      2543      2478         0
      0.04      2544      2648         0
      0.28      2545      1211         0
      0.13      2546      2512         0
      0.28      2547       224         0
      0.29      2548      3041         0
      0.36      2549       456         0
      0.29      2550      3116         0
      0.24      2551      2343         0
      0.22      2552      3336         0
      0.27      2553      2530         0
      0.03      2554      2282         0
      0.33      2555       179         0
      0.25      2556      1464         0
      0.32      2557      3295         0
      0.22      2558      1211         0
      0.30      2559       434         0
      0.06      2560      2763         0
      0.30      2561      3675         0
      0.37      2562      3011         0
      0.37      2563      1520         0
      0.38      2564       578         0
      0.26      2565      2596         0
      0.33      2566      1839         0
      0.30      2567      1757         0
      0.29      2568      2383         0
      0.33      2569      1123         0
      0.16      2570      2674         0
      0.32      2571      1580         0
      0.26      2572        18         0
      0.31      2573       495         0
      0.27      2574      2008         0
      0.25      2575        72         0
      0.09      2576      2466         0
      0.21      2577       183         0
      0.31      2578      1851         0
      0.06      2579      2486         0
      0.31      2580      2274         0
      0.23      2581      1940         0
      0.07      2582      2704         0
      0.28      2583       667         0
      0.34      2584       836         0
      0.31      2585      2148         0
      0.15      2586      2691         0
      0.09      2587      2119         0
      0.13      2588      2484         0
      0.28      2589       507         0
      0.11      2590      2436         0
      0.36      2591      1837         0
      0.24      2592      1916         0
      0.31      2593      1372         0
      0.28      2594      2508         0
      0.31      2595      3444         0
      0.33      2596      2776         0
      0.28      2597      2186         0
      0.31      2598      1582         0
      0.33      2599      1012         0
      0.18      2600       696         0
      0.19      2601      2218         0
      0.32      2602      2025         0
      0.04      2603      2699         0
      0.32      2604       789         0
      0.34      2605      3684         0
      0.35      2606      3319         0
      0.24      2607      2645         0
      0.30      2608      1700         0
      0.20      2609      1177         0
      0.26      2610      3405         0
      0.26      2611      2321         0
      0.28      2612       987         0
      0.16      2613      3447         0
      0.25      2614      2130         0
      0.11      2615      2300         0
      0.22      2616      2611         0
      0.13      2617      2733         0
      0.31      2618      3236         0
      0.21      2619      2330         0
      0.30      2620      1367         0
      0.28      2621      3261         0
      0.17      2622      3050         0
      0.26      2623      1971         0
      0.30      2624      3176         0
      0.08      2625      2547         0
      0.36      2626       564         0
      0.07      2627      2540         0
      0.28      2628       809         0
      0.20      2629       515         0
      0.29      2630        72         0
      0.29      2631      1647         0
      0.29      2632      2669         0
      0.24      2633       348         0
      0.25      2634      2044         0
      0.34      2635      1101         0
      0.29      2636       711         0
      0.22      2637      2466         0
      0.25      2638      2977         0
      0.08      2639      3139         0
      0.06      2640      2947         0
      0.10      2641      2630         0
      0.25      2642      2556         0
      0.16      2643      2302         0
      0.28      2644      3153         0
      0.36      2645      1606         0
      0.08      2646      2378         0
      0.13      2647      2423         0
      0.08      2648      2519         0
      0.07      2649      2995         0
      0.21      2650      1179         0
      0.31      2651      3707         0
      0.33      2652      1653         0
      0.25      2653      2738         0
      0.33      2654      2856         0
      0.13      2655      3052         0
      0.10      2656      2647         0
      0.25      2657      1871         0
      0.25      2658      1926         0
      0.25      2659       841         0
      0.27      2660      2081         0
      0.28      2661      3286         0
      0.12      2662      3198         0
      0.41      2663      2431         0
      0.19      2664      2822         0
      0.24      2665      3724         0
      0.25      2666       499         0
      0.28      2667       661         0
      0.29      2668      1342         0
      0.33      2669       118         0
      0.25      2670      1142         0
      0.22      2671      2990         0
      0.25      2672      2799         0
      0.18      2673      2362         0
      0.34      2674      2793         0
      0.22      2675       443         0
      0.28      2676      3016         0
      0.30      2677      2202         0
      0.28      2678      1728         0
      0.05      2679      2586         0
      0.27      2680      1976         0
      0.13      2681      2619         0
      0.29      2682      3091         0
      0.09      2683      2726         0
      0.17      2684      1558         0
      0.31      2685      3061         0
      0.23      2686      2423         0
      0.30      2687      3721         0
      0.29      2688      1987         0
      0.26      2689      3126         0
      0.29      2690      2535         0
      0.26      2691      3397         0
      0.24      2692      2776         0
      0.08      2693      2289         0
      0.32      2694       146         0
      0.04      2695      2387         0
      0.29      2696      3251         0
      0.10      2697      2712         0
      0.30      2698       907         0
      0.24      2699       869         0
      0.37      2700      2888         0
      0.30      2701      2096         0
      0.29      2702      1614         0
      0.25      2703      3439         0
      0.05      2704      2672         0
      0.31      2705      2889         0
      0.20      2706      2684         0
      0.33      2707      3223         0
      0.06      2708      2503         0
      0.25      2709      2143         0
      0.32      2710      2987         0
      0.32      2711       194         0
      0.27      2712      2785         0
      0.28      2713      3438         0
      0.34      2714      3132         0
      0.28      2715      2025         0
      0.31      2716      1504         0
      0.20      2717      2905         0
      0.32      2718      2956         0
      0.35      2719      1094         0
      0.02      2720      2993         0
      0.28      2721      2632         0
      0.32      2722      1552         0
      0.29      2723       959         0
      0.39      2724      2776         0
      0.07      2725      2671         0
      0.25      2726      1369         0
      0.04      2727      2907         0
      0.19      2728      2745         0
      0.09      2729      2571         0
      0.33      2730      3220         0
      0.23      2731      2947         0
      0.16      2732      2349         0
      0.05      2733      2682         0
      0.23      2734      2013         0
      0.26      2735       925         0
      0.27      2736      1688         0
      0.30      2737      3734         0
      0.21      2738      2366         0
      0.29      2739      1949         0
      0.20      2740      1292         0
      0.07      2741      2539         0
      0.34      2742       525         0
      0.08      2743      2793         0
      0.06      2744      2678         0
      0.28      2745      2997         0
      0.22      2746      3188         0
      0.29      2747      3593         0
      0.15      2748      2684         0
      0.14      2749      3152         0
      0.21      2750       805         0
      0.31      2751      1949         0
      0.31      2752      1522         0
      0.27      2753      2317         0
      0.10      2754      2252         0
      0.08      2755      2640         0
      0.11      2756      2897         0
      0.06      2757      2617         0
      0.37      2758      3360         0
      0.30      2759      1049         0
      0.30      2760      3569         0
      0.35      2761      3651         0
      0.33      2762      3201         0
      0.32      2763       450         0
      0.27      2764      1363         0
      0.29      2765      1286         0
      0.28      2766      2604         0
      0.27      2767      3186         0
      0.28      2768      2665         0
      0.14      2769      1766         0
      0.29      2770      3130         0
      0.06      2771      2233         0
      0.28      2772      2459         0
      0.25      2773       491         0
      0.19      2774      1102         0
      0.16      2775      2291         0
      0.34      2776      3243         0
      0.23      2777       683         0
      0.19      2778      2370         0
      0.18      2779      1908         0
      0.15      2780      2765         0
      0.19      2781      1476         0
      0.26      2782       947         0
      0.38      2783      1455         0
      0.29      2784       767         0
      0.32      2785      3013         0
      0.28      2786      1866         0
      0.27      2787      3492         0
      0.23      2788      2842         0
      0.22      2789      1028         0
      0.28      2790      1045         0
      0.11      2791      1987         0
      0.08      2792      2931         0
      0.02      2793      3055         0
      0.31      2794      2681         0
      0.09      2795      2779         0
      0.20      2796      3673         0
      0.38      2797      2945         0
      0.17      2798      2216         0
      0.32      2799       790         0
      0.30      2800       970         0
      0.07      2801      2676         0
      0.27      2802      3386         0
      0.16      2803      2751         0
      0.26      2804      2947         0
      0.26      2805      3569         0
      0.27      2806       783         0
      0.29      2807       224         0
      0.24      2808      1428         0
      0.13      2809      2521         0
      0.30      2810      1703         0
      0.27      2811       844         0
      0.28      2812       945         0
      0.26      2813      1614         0
      0.26      2814       467         0
      0.33      2815       896         0
      0.16      2816      3123         0
      0.23      2817      2599         0
      0.32      2818      1193         0
      0.32      2819      3621         0
      0.36      2820      3419         0
      0.28      2821      2849         0
      0.07      2822      2533         0
      0.26      2823      3468         0
      0.27      2824      1207         0
      0.31      2825      3650         0
      0.21      2826      2660         0
      0.15      2827      2382         0
      0.23      2828      2613         0
      0.10      2829      2721         0
      0.18      2830      2491         0
      0.20      2831      1817         0
      0.30      2832      1486         0
      0.19      2833      2617         0
      0.24      2834      1765         0
      0.32      2835      2572         0
      0.20      2836       522         0
      0.25      2837      3307         0
      0.25      2838      3483         0
      0.29      2839      3134         0
      0.25      2840      3031         0
      0.18      2841      1766         0
      0.28      2842      3144         0
      0.26      2843      3536         0
      0.20      2844      2899         0
      0.32      2845      1099         0
      0.20      2846      3151         0
      0.04      2847      2816         0
      0.26      2848       996         0
      0.29      2849      1362         0
      0.27      2850      1540         0
      0.27      2851      1970         0
      0.23      2852      3565         0
      0.28      2853      2424         0
      0.28      2854       212         0
      0.34      2855      1509         0
      0.20      2856      3056         0
      0.32      2857      3238         0
      0.23      2858      3185         0
      0.29      2859       428         0
      0.05      2860      2473         0
      0.16      2861      3483         0
      0.23      2862       528         0
      0.24      2863       648         0
      0.35      2864      1263         0
      0.38      2865      2947         0
      0.19      2866      3720         0
      0.23      2867      2264         0
      0.27      2868       934         0
      0.25      2869      3316         0
      0.33      2870       349         0
      0.29      2871      1531         0
      0.29      2872       502         0
      0.29      2873      1259         0
      0.25      2874      1702         0
      0.31      2875      2943         0
      0.31      2876      1945         0
      0.30      2877      2690         0
      0.34      2878      1673         0
      0.13      2879      2601         0
      0.32      2880      3007         0
      0.26      2881      1272         0
      0.10      2882      3411         0
      0.28      2883       238         0
      0.41      2884       755         0
      0.28      2885      1747         0
      0.34      2886      3331         0
      0.16      2887      2264         0
      0.37      2888       934         0
      0.14      2889      2527         0
      0.19      2890      3447         0
      0.12      2891      2660         0
      0.21      2892      3706         0
      0.21      2893      1521         0
      0.27      2894      2252         0
      0.27      2895       156         0
      0.29      2896      2006         0
      0.20      2897       302         0
      0.27      2898      2943         0
      0.31      2899      1894         0
      0.26      2900      2143         0
      0.24      2901      1885         0
      0.19      2902      3706         0
      0.28      2903       905         0
      0.28      2904       909         0
      0.24      2905       482         0
      0.19      2906      3201         0
      0.08      2907      2695         0
      0.23      2908      3205         0
      0.21      2909      3162         0
      0.30      2910      2769         0
      0.39      2911      3321         0
      0.29      2912      1198         0
      0.19      2913      1817         0
      0.22      2914      1354         0
      0.40      2915       505         0
      0.09      2916      2802         0
      0.29      2917      1740         0
      0.24      2918      1966         0
      0.19      2919      1555         0
      0.30      2920       482         0
      0.27      2921      2095         0
      0.17      2922      2370         0
      0.05      2923      2637         0
      0.30      2924      1520         0
      0.12      2925      2617         0
      0.17      2926      3035         0
      0.31      2927      1414         0
      0.30      2928      3108         0
      0.24      2929      2948         0
      0.32      2930      3342         0
      0.25      2931      2198         0
      0.30      2932      1155         0
      0.11      2933      2803         0
      0.12      2934      2617         0
      0.23      2935      2130         0
      0.31      2936      1914         0
      0.27      2937      3661         0
      0.31      2938      2653         0
      0.11      2939      2452         0
      0.26      2940      1113         0
      0.11      2941      2873         0
      0.28      2942      1606         0
      0.31      2943       938         0
      0.04      2944      3218         0
      0.33      2945        95         0
      0.27      2946      1569         0
      0.26      2947       785         0
      0.34      2948      3346         0
      0.08      2949      3369         0
      0.40      2950      2670         0
      0.32      2951      3628         0
      0.24      2952      2596         0
      0.34      2953      2040         0
      0.26      2954      2863         0
      0.26      2955      1738         0
      0.30      2956       743         0
      0.23      2957      3417         0
      0.29      2958      3689         0
      0.25      2959      2113         0
      0.32      2960      1914         0
      0.29      2961      2110         0
      0.28      2962      3732         0
      0.28      2963      2816         0
      0.26      2964      2286         0
      0.24      2965      3422         0
      0.08      2966      2314         0
      0.26      2967       904         0
      0.09      2968      3036         0
      0.26      2969      1570         0
      0.26      2970      2105         0
      0.27      2971      1152         0
      0.26      2972      1734         0
      0.29      2973      3483         0
      0.30      2974       349         0
      0.38      2975      2921         0
      0.25      2976      2418         0
      0.06      2977      3187         0
      0.27      2978        70         0
      0.28      2979       728         0
      0.29      2980       744         0
      0.29      2981      1008         0
      0.28      2982      3346         0
      0.25      2983      3056         0
      0.27      2984       789         0
      0.32      2985       291         0
      0.34      2986      1644         0
      0.28      2987      3601         0
      0.30      2988      1755         0
      0.24      2989      3211         0
      0.39      2990      3563         0
      0.31      2991       589         0
      0.36      2992      2017         0
      0.29      2993      1058         0
      0.31      2994      3346         0
      0.18      2995      2314         0
      0.16      2996      2856         0
      0.28      2997      1481         0
      0.10      2998      2991         0
      0.22      2999      1817         0
      0.29      3000       871         0
      0.11      3001      2951         0
      0.26      3002       597         0
      0.25      3003      1302         0
      0.26      3004       496         0
      0.08      3005      2893         0
      0.32      3006       532         0
      0.28      3007      3430         0
      0.27      3008      3687         0
      0.31      3009      3604         0
      0.30      3010      1087         0
      0.37      3011      3087         0
      0.29      3012      3265         0
      0.16      3013      3043         0
      0.30      3014      1476         0
      0.36      3015      1074         0
      0.32      3016      3156         0
      0.30      3017      1756         0
      0.45      3018      2994         0
      0.14      3019      2370         0
      0.10      3020      2351         0
      0.34      3021       690         0
      0.17      3022      3313         0
      0.30      3023      1795         0
      0.38      3024       141         0
      0.27      3025       945         0
      0.29      3026      3324         0
      0.27      3027       482         0
      0.25      3028      3253         0
      0.26      3029      2325         0
      0.27      3030      3376         0
      0.28      3031      3278         0
      0.30      3032      2607         0
      0.30      3033       758         0
      0.15      3034      2566         0
      0.34      3035      3511         0
      0.30      3036      1476         0
      0.28      3037      1570         0
      0.39      3038        72         0
      0.26      3039      1885         0
      0.19      3040      2233         0
      0.28      3041       849         0
      0.24      3042      3333         0
      0.05      3043      2489         0
      0.27      3044      2728         0
      0.24      3045      2789         0
      0.31      3046      1170         0
      0.31      3047      2054         0
      0.32      3048      2123         0
      0.28      3049      2533         0
      0.24      3050      2999         0
      0.24      3051      1575         0
      0.27      3052      2543         0
      0.41      3053      3698         0
      0.41      3054      1322         0
      0.09      3055      3175         0
      0.36      3056      3691         0
      0.20      3057      2423         0
      0.30      3058       241         0
      0.27      3059       894         0
      0.27      3060      3240         0
      0.21      3061       821         0
      0.28      3062      2431         0
      0.26      3063      2011         0
      0.27      3064       767         0
      0.25      3065      1741         0
      0.23      3066      3749         0
      0.24      3067      3420         0
      0.28      3068      2408         0
      0.29      3069       295         0
      0.29      3070      3307         0
      0.29      3071       346         0
      0.29      3072       905         0
      0.33      3073      3321         0
      0.25      3074      1123         0
      0.31      3075      2468         0
      0.28      3076      3401         0
      0.33      3077      1017         0
      0.30      3078      3209         0
      0.31      3079      2380         0
      0.33      3080      3743         0
      0.30      3081      3140         0
      0.22      3082      3306         0
      0.11      3083      3747         0
      0.29      3084       692         0
      0.27      3085      1336         0
      0.24      3086      1285         0
      0.25      3087       974         0
      0.22      3088      3748         0
      0.24      3089      1453         0
      0.35      3090      1174         0
      0.25      3091      3304         0
      0.13      3092      3267         0
      0.31      3093      1997         0
      0.13      3094      3353         0
      0.33      3095      1075         0
      0.20      3096      1102         0
      0.29      3097       562         0
      0.21      3098      3006         0
      0.28      3099       291         0
      0.28      3100      2972         0
      0.30      3101      2521         0
      0.20      3102      1555         0
      0.24      3103      3353         0
      0.21      3104      2165         0
      0.26      3105      2291         0
      0.09      3106      2972         0
      0.33      3107      2891         0
      0.10      3108      2523         0
      0.27      3109      2328         0
      0.29      3110      1619         0
      0.29      3111       759         0
      0.23      3112       762         0
      0.28      3113      3628         0
      0.07      3114      2708         0
      0.30      3115      1989         0
      0.17      3116      3704         0
      0.32      3117       318         0
      0.30      3118      2563         0
      0.36      3119      2704         0
      0.07      3120      2497         0
      0.19      3121      2756         0
      0.30      3122      1262         0
      0.39      3123      3578         0
      0.10      3124      3554         0
      0.32      3125       102         0
      0.08      3126      2968         0
      0.36      3127      2461         0
      0.25      3128      2096         0
      0.05      3129      2752         0
      0.33      3130      2253         0
      0.26      3131      2220         0
      0.37      3132      1208         0
      0.27      3133      3268         0
      0.28      3134      3053         0
      0.30      3135      3380         0
      0.26      3136      3602         0
      0.23      3137      1888         0
      0.12      3138      3051         0
      0.10      3139      2743         0
      0.26      3140      2596         0
      0.21      3141       890         0
      0.27      3142      1531         0
      0.30      3143      2051         0
      0.24      3144       288         0
      0.32      3145      2347         0
      0.24      3146      1331         0
      0.27      3147       401         0
      0.28      3148      1669         0
      0.30      3149      1238         0
      0.26      3150      3380         0
      0.40      3151      2530         0
      0.09      3152      3252         0
      0.38      3153       997         0
      0.32      3154      3016         0
      0.31      3155      3144         0
      0.26      3156      2798         0
      0.27      3157      2520         0
      0.35      3158      2459         0
      0.08      3159      2670         0
      0.25      3160      3518         0
      0.23      3161      1196         0
      0.33      3162      1552         0
      0.12      3163      3116         0
      0.34      3164       395         0
      0.25      3165      1747         0
      0.36      3166      2743         0
      0.32      3167      2366         0
      0.23      3168      3381         0
      0.34      3169       834         0
      0.29      3170      2075         0
      0.10      3171      2620         0
      0.31      3172       584         0
      0.12      3173      3076         0
      0.27      3174      3689         0
      0.33      3175      1630         0
      0.29      3176      1764         0
      0.23      3177      1530         0
      0.17      3178      1433         0
      0.37      3179       277         0
      0.27      3180      1150         0
      0.25      3181      2911         0
      0.31      3182       711         0
      0.34      3183      3044         0
      0.28      3184      3022         0
      0.25      3185      2405         0
      0.33      3186       933         0
      0.33      3187       404         0
      0.28      3188      1890         0
      0.36      3189      1344         0
      0.32      3190      2655         0
      0.25      3191      2032         0
      0.23      3192      2026         0
      0.19      3193       885         0
      0.29      3194      2594         0
      0.10      3195      3228         0
      0.30      3196      2053         0
      0.12      3197      3706         0
      0.17      3198      3078         0
      0.29      3199       658         0
      0.31      3200      2328         0
      0.43      3201      3413         0
      0.28      3202      2518         0
      0.25      3203      1155         0
      0.26      3204       728         0
      0.24      3205      1472         0
      0.16      3206      3161         0
      0.30      3207      1402         0
      0.14      3208      3128         0
      0.32      3209      2816         0
      0.27      3210      2096         0
      0.38      3211      1468         0
      0.36      3212      2485         0
      0.13      3213      3122         0
      0.34      3214       142         0
      0.31      3215       179         0
      0.18      3216      2903         0
      0.29      3217      1986         0
      0.28      3218      2614         0
      0.25      3219      1753         0
      0.21      3220      1192         0
      0.26      3221      2078         0
      0.22      3222       162         0
      0.27      3223      3224         0
      0.33      3224      2395         0
      0.30      3225      1753         0
      0.41      3226      1680         0
      0.33      3227       437         0
      0.32      3228      1191         0
      0.31      3229      1863         0
      0.34      3230      2872         0
      0.32      3231       836         0
      0.25      3232      3556         0
      0.27      3233      1883         0
      0.16      3234      2648         0
      0.29      3235      3702         0
      0.24      3236      1641         0
      0.09      3237      2648         0
      0.31      3238      3653         0
      0.09      3239      3429         0
      0.26      3240      1809         0
      0.37      3241      3291         0
      0.28      3242      1715         0
      0.11      3243      2620         0
      0.16      3244      2665         0
      0.22      3245      1555         0
      0.27      3246      3497         0
      0.28      3247      2906         0
      0.17      3248      2475         0
      0.30      3249      2239         0
      0.33      3250      2929         0
      0.16      3251      3093         0
      0.07      3252      3024         0
      0.33      3253      2695         0
      0.26      3254       906         0
      0.29      3255       833         0
      0.33      3256      1627         0
      0.29      3257      3355         0
      0.31      3258      2062         0
      0.33      3259      3353         0
      0.22      3260      1228         0
      0.35      3261      3090         0
      0.30      3262       742         0
      0.26      3263       189         0
      0.32      3264      3049         0
      0.27      3265      1237         0
      0.15      3266      3543         0
      0.33      3267       259         0
      0.27      3268      1013         0
      0.30      3269       502         0
      0.03      3270      2982         0
      0.28      3271       801         0
      0.16      3272      1766         0
      0.25      3273      2645         0
      0.36      3274      1283         0
      0.22      3275       257         0
      0.27      3276      2051         0
      0.13      3277      3443         0
      0.30      3278      2379         0
      0.06      3279      3040         0
      0.29      3280      3401         0
      0.19      3281      2382         0
      0.12      3282      2794         0
      0.27      3283      3538         0
      0.30      3284       126         0
      0.25      3285      3455         0
      0.08      3286      3121         0
      0.25      3287      3198         0
      0.27      3288      1617         0
      0.28      3289       197         0
      0.19      3290      2906         0
      0.26      3291      2391         0
      0.11      3292      3365         0
      0.29      3293      1082         0
      0.12      3294      3347         0
      0.22      3295      3403         0
      0.20      3296      3394         0
      0.28      3297      1321         0
      0.19      3298      2424         0
      0.26      3299      2394         0
      0.31      3300       107         0
      0.30      3301       179         0
      0.36      3302      3068         0
      0.27      3303      2187         0
      0.19      3304      3147         0
      0.32      3305       616         0
      0.27      3306      1035         0
      0.26      3307       754         0
      0.38      3308      1406         0
      0.04      3309      3224         0
      0.41      3310      2846         0
      0.36      3311      3590         0
      0.17      3312      3417         0
      0.22      3313      3235         0
      0.26      3314      3236         0
      0.33      3315      3425         0
      0.26      3316      1180         0
      0.39      3317      2973         0
      0.25      3318      3420         0
      0.34      3319       476         0
      0.20      3320      2713         0
      0.38      3321      1019         0
      0.31      3322      1216         0
      0.26      3323      2239         0
      0.33      3324        29         0
      0.34      3325       130         0
      0.30      3326        94         0
      0.30      3327      2741         0
      0.31      3328      3151         0
      0.27      3329      1885         0
      0.08      3330      3223         0
      0.19      3331      2744         0
      0.25      3332      2782         0
      0.24      3333      2139         0
      0.26      3334       192         0
      0.27      3335      2947         0
      0.14      3336      2967         0
      0.34      3337      3587         0
      0.37      3338      3096         0
      0.26      3339      3059         0
      0.28      3340      1484         0
      0.29      3341      3108         0
      0.23      3342      3457         0
      0.31      3343      2229         0
      0.24      3344       885         0
      0.31      3345      1104         0
      0.30      3346       910         0
      0.31      3347      3602         0
      0.23      3348      2830         0
      0.32      3349       674         0
      0.35      3350      1619         0
      0.31      3351      2577         0
      0.34      3352      3460         0
      0.26      3353      1500         0
      0.07      3354      3433         0
      0.35      3355      2892         0
